Ay,Ax,B,ux,uy,phi,t
16,10,-1,-0.155121912574022,0.505130314743252,0,9.26000066101551E-05
16,10,0,-0.155121912574022,0.505130314743252,0,9.43000050028786E-05
16,10,1,-0.155121912574022,0.505130314743252,0,9.42999904509634E-05
16,10,2,-0.155121912574022,0.505130314743252,0,9.42000042414293E-05
16,10,3,-0.155121912574022,0.505130314743252,0,9.42000042414293E-05
18,10,-3,-0.181637075451823,0.542175901930905,0,9.50999965425581E-05
18,10,-2,-0.181637075451823,0.542175901930905,0,9.46000072872266E-05
18,10,-1,-0.181637075451823,0.542175901930905,0,9.28999943425879E-05
18,10,0,-0.181637075451823,0.542175901930905,0,0.00012820000119973
18,10,1,-0.181637075451823,0.542175901930905,0,0.000119300006190315
18,10,2,-0.181637075451823,0.542175901930905,0,0.000112299996544607
18,10,3,-0.181637075451823,0.542175901930905,0,0.000112099995021708
20,10,-3,-0.207381220437954,0.574699248475219,0,0.000112399997306056
20,10,-2,-0.207381220437954,0.574699248475219,0,0.000122800003737211
20,10,-1,-0.207381220437954,0.574699248475219,0,0.000112199995783158
20,10,0,-0.207381220437954,0.574699248475219,0,0.00011189999349881
20,10,1,-0.207381220437954,0.574699248475219,0,0.000105200000689365
20,10,2,-0.207381220437954,0.574699248475219,0,9.72999987425283E-05
20,10,3,-0.207381220437954,0.574699248475219,0,9.29999951040372E-05
